municipality_name,gadm_id,province,area_sqkm,has_zone,zone_count,total_zone_area_ha,has_manufacturing,has_agro,earliest_op_date,pop_density_mean_2020,pop_total_2020,nightlights_mean_2018,nightlights_median_2018,builtup_fraction_2020,dist_nearest_airport_km,dist_nearest_primary_road_km
Sagay,PHL.21.5_1,Camiguin,35.806243343164624,0,0,0,FALSE,FALSE,NA,262.3214111328125,11080.0390625,0.02820262499153614,0.10292551254804967,0.0028178271484375,14.093005523483537,2.7404470718693017
Cuartero,PHL.22.1_1,Capiz,108.35373388165371,0,0,0,FALSE,FALSE,NA,203.06967163085938,26215.83203125,0.017536556348204613,0.11095086551643427,0.00605120751953125,31.46386278153984,9.111015244729964
Dao,PHL.22.2_1,Capiz,67.86335948440222,0,0,0,FALSE,FALSE,NA,395.0938720703125,31954.482421875,0.05448941886425018,0.11255167639697379,0.0130416025390625,24.522617298960125,3.616200945350864
Dumalag,PHL.22.3_1,Capiz,97.11075289251556,0,0,0,FALSE,FALSE,NA,263.37567138671875,30476.466796875,0.03579725697636604,0.08275284905023123,0.0079708515625,35.376145795706336,0.029294901581077042
Dumarao,PHL.22.4_1,Capiz,228.81660230020324,0,0,0,FALSE,FALSE,NA,179.62887573242188,48959.99609375,0.022470524534583092,0.09183375349038217,0.00510303515625,38.639230340246925,9.017953844616848
Ivisan,PHL.22.5_1,Capiz,53.92719979916114,0,0,0,FALSE,FALSE,NA,397.8651123046875,25583.369140625,0.08876421302556992,0.12055119970645298,0.0123328896484375,11.597286992597244,0.7673788172332809
Jamindan,PHL.22.6_1,Capiz,500.7610906185345,0,0,0,FALSE,FALSE,NA,61.585479736328125,36762.75390625,0.004749487154185772,0.0687899558129753,0.00217231591796875,34.52597488795725,9.445121498828039
Ma-Ayon,PHL.22.7_1,Capiz,192.93082874775985,0,0,0,FALSE,FALSE,NA,173.8884735107422,39972.453125,0.008026429452002048,0.07217042535721839,0.003405490234375,29.29411883848456,7.129083811805204
Mambusao,PHL.22.8_1,Capiz,103.40139502849648,0,0,0,FALSE,FALSE,NA,311.0559387207031,38343.484375,0.05419759824872017,0.11729518216412796,0.0088424677734375,25.3785335595749,0.7348563227795151
Panay,PHL.22.9_1,Capiz,130.0935139644804,0,0,0,FALSE,FALSE,NA,295.5666809082031,45844.09375,0.06134973093867302,0.12805128687977138,0.0078547138671875,11.130831560317255,3.9114744765315277
Panitan,PHL.22.10_1,Capiz,89.09154144978714,0,0,0,FALSE,FALSE,NA,334.9542236328125,35570.01953125,0.10760032385587692,0.11330826134774186,0.0130207392578125,17.15938482747172,5.92438755382503
Pilar,PHL.22.11_1,Capiz,120.74763124306585,0,0,0,FALSE,FALSE,NA,270.21124267578125,38882.15234375,0.030432388186454773,0.11980911350088286,0.00610777880859375,32.91773665856346,2.5799410864590993
Pontevedra,PHL.22.12_1,Capiz,95.44937419431402,0,0,0,FALSE,FALSE,NA,401.77484130859375,45704.87890625,0.09164129197597504,0.11666854873150287,0.0097191123046875,21.861953873553958,2.180950791471942
President Roxas,PHL.22.13_1,Capiz,76.42354694027703,0,0,0,FALSE,FALSE,NA,297.87713623046875,27126.900390625,0.19415174424648285,0.12171033567284405,0.0072378330078125,29.888338442173474,2.8024556094094293
Roxas City,PHL.22.14_1,Capiz,99.80821391969124,0,0,0,FALSE,FALSE,NA,1449.730224609375,172543.484375,0.9054644703865051,0.5378474659039025,0.04241822265625,4.580975552226926,1.3787857362365232
Sapi-An,PHL.22.15_1,Capiz,67.49266573302219,0,0,0,FALSE,FALSE,NA,324.8497009277344,26143.115234375,0.02105824463069439,0.07470080408223886,0.00640106787109375,19.891647977149464,0.17093403623716297
Sigma,PHL.22.16_1,Capiz,104.04823279241457,0,0,0,FALSE,FALSE,NA,250.2235107421875,31034.68359375,0.03361290693283081,0.10360392913911802,0.007882349609375,20.617891258139654,0.12212456514807003
Tapaz,PHL.22.17_1,Capiz,516.6098440279407,0,0,0,FALSE,FALSE,NA,84.6658935546875,52120.1875,0.0043554953299462795,0.08561036010463015,0.0024545102539062502,46.880907450936995,12.204922199536572
Bagamanoc,PHL.23.1_1,Catanduanes,83.12604337792224,0,0,0,FALSE,FALSE,NA,125.54540252685547,12532.7646484375,0.009807650931179523,0.10092635432389796,0.001560875244140625,41.91999481340957,1.398968737808248
Baras,PHL.23.2_1,Catanduanes,75.64551220947722,0,0,0,FALSE,FALSE,NA,115.4088134765625,10470.4755859375,0.017721334472298622,0.10516663094047883,0.0020215679931640624,21.484446037484034,6.289664270397526
Bato,PHL.23.3_1,Catanduanes,45.98421852730864,0,0,0,FALSE,FALSE,NA,363.7536926269531,20055.673828125,0.07377296686172485,0.11863641142887169,0.00544331982421875,11.954426213984846,2.175440079407354
Caramoran,PHL.23.4_1,Catanduanes,267.6627890310106,0,0,0,FALSE,FALSE,NA,100.1892318725586,32195.357421875,0.005720219109207392,0.06738662334597967,0.001186773681640625,30.390829642683137,4.390915593465575
Gigmoto,PHL.23.5_1,Catanduanes,117.86126679376126,0,0,0,FALSE,FALSE,NA,57.08096694946289,8071.64794921875,0.008558358065783978,0.09021724796191358,7.87482177734375e-4,28.256826057210052,9.194926747019112
Pandan,PHL.23.6_1,Catanduanes,117.76086124107285,0,0,0,FALSE,FALSE,NA,126.28660583496094,17867.50390625,0.02283116988837719,0.07841854781422787,0.002687724365234375,50.13111737612731,1.5688699697151964
Panganiban,PHL.23.7_1,Catanduanes,85.87869102859014,0,0,0,FALSE,FALSE,NA,101.66812133789062,10482.5380859375,0.024011453613638878,0.11069378947850028,0.0018458184814453126,36.42016754834672,2.305120186494941
San Andres,PHL.23.8_1,Catanduanes,173.42465613689765,0,0,0,FALSE,FALSE,NA,163.89178466796875,34101.01953125,0.035551946610212326,0.07518794320922849,0.003021228759765625,14.187952644827915,4.533527715758095
San Miguel,PHL.23.9_1,Catanduanes,174.8365593963974,0,0,0,FALSE,FALSE,NA,88.84589385986328,18633.732421875,0.008420256897807121,0.09905798130411837,0.001044589599609375,15.359232633633422,1.0325295574884323
Viga,PHL.23.10_1,Catanduanes,159.27993603162287,0,0,0,FALSE,FALSE,NA,124.72432708740234,23845.490234375,0.013006243854761124,0.11176286855292823,0.0015927764892578126,32.019340496390264,1.909136025946285
Virac,PHL.23.11_1,Catanduanes,175.8702525897492,0,0,0,FALSE,FALSE,NA,323.2848205566406,68190.0625,0.1778259575366974,0.11314369519244007,0.008840380859375,4.471818144209886,2.8096092223009195
Alfonso,PHL.24.1_1,Cavite,54.60794346277915,0,0,0,FALSE,FALSE,NA,749.9549560546875,49365.984375,0.9605482220649719,0.8178346493792806,0.029492900390625,42.62466728033394,3.4332700350755254
Amadeo,PHL.24.2_1,Cavite,45.87456084957983,0,0,0,FALSE,FALSE,NA,703.3985595703125,38908.92578125,1.2548235654830933,1.0301540999101841,0.0322155859375,34.16632241810875,0.5711893861216549
Bacoor,PHL.24.3_1,Cavite,47.40590509544927,0,0,0,FALSE,FALSE,NA,14313.2734375,818991.875,12.656980514526367,12.523204176758885,0.19637534375,11.325554864406872,0.35669286248418003
Carmona,PHL.24.4_1,Cavite,22.03731328558917,1,1,58.9893,TRUE,FALSE,1998,4780.0263671875,127079.671875,7.641591548919678,6.596116453208365,0.108467953125,23.26717493242026,1.2113416957141874
Cavite City,PHL.24.5_1,Cavite,6.620664856670154,0,0,0,FALSE,FALSE,NA,7225.36279296875,57755.01171875,5.337521553039551,5.106676821811366,0.1561684375,1.8081121481604674,3.474719845333589
Dasmariñas,PHL.24.6_1,Cavite,83.97202857136055,0,0,0,FALSE,FALSE,NA,6513.24609375,659863.9375,7.596187591552734,6.909175941808437,0.1189996640625,20.67464292391603,1.8760343083363253
General Emilio Aguinaldo,PHL.24.7_1,Cavite,39.364586437100165,0,0,0,FALSE,FALSE,NA,368.2790222167969,17479.98046875,0.2019784152507782,0.25531646013949627,0.0141260166015625,36.61467958662607,0.7903466264987592
General Mariano Alvarez,PHL.24.8_1,Cavite,9.396964675216887,0,0,0,FALSE,FALSE,NA,10812.9140625,122583.375,6.555081367492676,5.629170105355201,0.148436828125,22.306861743197835,0.7844367766936942
General Trias,PHL.24.9_1,Cavite,85.93108890271239,1,7,585.6164,TRUE,TRUE,1974,3512.393798828125,364163.40625,6.797247409820557,5.361732011371838,0.09954290625,18.34281799126332,4.113954768673554
Imus,PHL.24.10_1,Cavite,56.77739683036066,1,6,29481.7799,TRUE,FALSE,2002,7848.6162109375,537826.1875,9.662779808044434,8.93579498960025,0.1451926875,11.166794515882835,0.8632982495205148
Indang,PHL.24.11_1,Cavite,88.59588260489792,0,0,0,FALSE,FALSE,NA,662.46661376953125,70770.984375,0.5913453102111816,0.5718888147634158,0.02287334375,34.062967340110816,1.339935443860343
Kawit,PHL.24.12_1,Cavite,9.46621559168981,0,0,0,FALSE,FALSE,NA,6506.23974609375,74347.6953125,5.451507568359375,5.041788924910078,0.1144042109375,5.611014083532422,1.0036733791701957
Magallanes,PHL.24.13_1,Cavite,69.02494193650894,0,0,0,FALSE,FALSE,NA,376.3133850097656,31316.39453125,0.29101818799972534,0.16375827375521565,0.00966669140625,40.55461329708892,1.8687814645657677
Maragondon,PHL.24.14_1,Cavite,147.28194436078044,0,0,0,FALSE,FALSE,NA,229.9953155517578,40851.62890625,0.17804685235023499,0.1317411971931984,0.00601291650390625,35.07717499122638,5.4424737066086815
Mendez,PHL.24.15_1,Cavite,15.206871761810785,0,0,0,FALSE,FALSE,NA,1821.6387939453125,33394.0859375,1.7082338333129883,1.263645761461766,0.054924671875,40.50289799734654,0.8002318796676773
Naic,PHL.24.16_1,Cavite,76.05484161829543,0,0,0,FALSE,FALSE,NA,884.2890625,81131.3671875,1.0492280721664429,0.8183134153164765,0.030212427734375,25.35572984872091,1.763992915688471
Noveleta,PHL.24.17_1,Cavite,5.713809844657624,0,0,0,FALSE,FALSE,NA,6879.751953125,47449.65234375,6.480821132659912,6.17293142154621,0.18603234375,7.574620295243464,1.237158761220989
Rosario,PHL.24.18_1,Cavite,4.891088866523118,0,0,0,FALSE,FALSE,NA,9833.048828125,58049.11328125,11.624127388000488,10.04473792618256,0.2482418125,10.263622099078,2.0867140740832473
Silang,PHL.24.19_1,Cavite,153.92789669094728,1,2,70.38340000000001,TRUE,FALSE,1997,1371.057861328125,254505.578125,2.686391592025757,1.8789996810458849,0.0417543046875,32.58077023963433,1.2354625141084827
Tagaytay City,PHL.24.20_1,Cavite,61.38125159662876,0,0,0,FALSE,FALSE,NA,864.51043701171875,63966.79296875,3.8819797039031982,2.5939909839086996,0.0454618125,42.17940273565369,0.069260909709893
Tanza,PHL.24.21_1,Cavite,71.3665255827894,1,1,116.2244,TRUE,FALSE,2013,2845.81591796875,245062.0625,2.764779806137085,1.9939555285262294,0.057422171875,17.882530934223777,2.5043628975824075
Ternate,PHL.24.22_1,Cavite,44.48722856279815,0,0,0,FALSE,FALSE,NA,252.41046142578125,13544.4326171875,0.3254713714122772,0.13384243436359666,0.010636634765625,35.19539104445139,0.6344001584154482
Trece Martires City,PHL.24.23_1,Cavite,44.32842990100218,0,0,0,FALSE,FALSE,NA,3141.7822265625,167998,2.7020251750946045,2.0186455054790398,0.0708375390625,24.259403565226897,0.047278532308712304
Alcantara,PHL.25.1_1,Cebu,31.63341202049513,0,0,0,FALSE,FALSE,NA,362.4888916015625,13591.5,0.11255981028079987,0.14112181597586382,0.0067209580078125,55.99893571128707,1.3295041862914996
Alcoy,PHL.25.2_1,Cebu,75.34042081684304,0,0,0,FALSE,FALSE,NA,156.98959350585938,14008.548828125,0.12446281313896179,0.11982068019657777,0.00405128955078125,36.96090262464834,4.515422852273105
Alegria,PHL.25.3_1,Cebu,100.60548282860465,0,0,0,FALSE,FALSE,NA,172.5525665283203,20565.095703125,0.02809721603989601,0.09493323026481401,0.002447358154296875,46.58913050218507,4.537191425997817
Aloguinsan,PHL.25.4_1,Cebu,65.81571143601714,0,0,0,FALSE,FALSE,NA,392.56561279296875,30639.67578125,0.1871969997882843,0.1718061741743097,0.00471618603515625,45.92581186761518,1.9880958789558452
Argao,PHL.25.5_1,Cebu,199.89362505209564,0,0,0,FALSE,FALSE,NA,377.2284240722656,89350.3984375,0.10522879660129547,0.14049514289431209,0.0068211015625,44.84432564087737,6.012185740321054
Asturias,PHL.25.6_1,Cebu,253.2549619284597,0,0,0,FALSE,FALSE,NA,173.9712371826172,52293.30859375,0.050444480031728745,0.09462484912266987,0.0016710430908203125,35.51181766665143,7.372632179558412
Badian,PHL.25.7_1,Cebu,105.9609011187116,0,0,0,FALSE,FALSE,NA,318.6218566894531,40004.66015625,0.08092647790908813,0.1548373410000523,0.00515009423828125,48.90835846466142,3.635741261221044
Balamban,PHL.25.8_1,Cebu,236.9629606702727,1,2,199.3214,TRUE,FALSE,1998,299.2928161621094,84153.1953125,0.3752616047859192,0.12804462235419523,0.00554617041015625,29.16105458657995,1.3544013720707562
Bantayan,PHL.25.9_1,Cebu,83.03527435928805,0,0,0,FALSE,FALSE,NA,635.00482177734375,62715.16796875,0.2544572949409485,0.11385058343062945,0.020537455078125,89.70117474807526,26.078059454544135
Barili,PHL.25.10_1,Cebu,116.80221746655572,0,0,0,FALSE,FALSE,NA,582.63360595703125,80688.7890625,0.17094610631465912,0.17172633380197522,0.005331615234375,53.40793159493593,0.8913571465744828
Bogo City,PHL.25.11_1,Cebu,86.43568760301632,0,0,0,FALSE,FALSE,NA,642.228271484375,65959.75,0.64903724193573,0.34345831387968345,0.02161744140625,62.470338094222086,0.1962806498494409
Boljoon,PHL.25.12_1,Cebu,80.1326406924688,0,0,0,FALSE,FALSE,NA,140.80191040039062,13360.7275390625,0.062234874814748764,0.12157360577796485,0.002320337890625,36.45437219788504,3.982964894095268
Borbon,PHL.25.13_1,Cebu,91.84728980374346,0,0,0,FALSE,FALSE,NA,257.3151550292969,28065.875,0.10241438448429108,0.10936506200401895,0.005250615234375,59.78724983506696,1.4123817534020546
Carcar,PHL.25.14_1,Cebu,85.30805539528542,0,0,0,FALSE,FALSE,NA,1248.9439697265625,126310.078125,0.9542555212974548,0.46061482994419656,0.01727463671875,43.59176480673038,1.391012093353707
Carmen,PHL.25.15_1,Cebu,58.62385767789561,0,0,0,FALSE,FALSE,NA,740.82916259765625,51534.6640625,0.521165668964386,0.1425681174618381,0.0125621474609375,32.14847278584975,4.321458626004063
Catmon,PHL.25.16_1,Cebu,93.27666506950744,0,0,0,FALSE,FALSE,NA,261.9275817871094,28997.162109375,0.07924051582813263,0.10720099546173423,0.003371604248046875,39.97572358834728,3.4728575118562226
Cebu City,PHL.25.17_1,Cebu,291.4418118300587,1,1,295.6929,TRUE,FALSE,2008,3025.180419921875,1045674.0625,5.174198627471924,0.8778165939187722,0.0477831171875,15.226994871820704,0.07577050380948218
Compostela,PHL.25.18_1,Cebu,51.70927856672706,0,0,0,FALSE,FALSE,NA,807.99267578125,49558.8828125,1.214951992034912,0.4862591064823663,0.0153273427734375,18.437257205029297,5.612417768509077
Consolacion,PHL.25.19_1,Cebu,33.07616439384695,0,0,0,FALSE,FALSE,NA,4626.40869140625,181467.734375,4.376707077026367,2.637395904241973,0.0762678828125,9.51753706879211,1.7213998632435765
Cordoba,PHL.25.20_1,Cebu,9.85692343212596,0,0,0,FALSE,FALSE,NA,4948.9521484375,57825.08203125,5.221302032470703,4.814112195913794,0.0816673828125,6.443571129787511,0.318379662238704
Daanbantayan,PHL.25.21_1,Cebu,95.28069821157834,0,0,0,FALSE,FALSE,NA,540.89288330078125,61275.81640625,0.39533963799476624,0.3539086372371841,0.01873303515625,62.30361067466605,0.730855304072321
Dalaguete,PHL.25.22_1,Cebu,116.46207427528628,0,0,0,FALSE,FALSE,NA,442.4707336425781,61045.09375,0.11812231689691544,0.13982683876177526,0.00646261376953125,39.417346035631645,4.541755097773742
Danao City,PHL.25.23_1,Cebu,137.5422471686046,1,1,28.2927,TRUE,FALSE,NA,865.38067626953125,141212.796875,0.535792350769043,0.18833154423298193,0.01184916015625,24.952862653692236,7.014492398680388
Dumanjug,PHL.25.25_1,Cebu,81.21034555903628,0,0,0,FALSE,FALSE,NA,507.3805847167969,48848.8046875,0.1816866248846054,0.16584688648745388,0.0048207080078125,61.16036028479864,1.094837315247776
Ginatilan,PHL.25.26_1,Cebu,57.23169608688776,0,0,0,FALSE,FALSE,NA,261.6102294921875,17729.595703125,0.06701739877462387,0.10737297377694394,0.002142604736328125,28.66562734108098,3.4386826428891935
Lapu-Lapu City,PHL.25.27_1,Cebu,63.61333942089078,1,4,245.15570000000002,TRUE,FALSE,1986,7251.04248046875,546792.5,11.099851608276367,9.278948448523817,0.1178196328125,2.521378978566476,0.7013144132307632
Liloan,PHL.25.28_1,Cebu,55.145087139187694,0,0,0,FALSE,FALSE,NA,1797.68994140625,117568.59375,2.0750043392181396,0.7714858154814476,0.05050682421875,12.570702140391042,2.897210731795769
Madridejos,PHL.25.29_1,Cebu,24.392577963043017,0,0,0,FALSE,FALSE,NA,1465.4766845703125,42528.65234375,0.36960360407829285,0.38901416633816205,0.03257180078125,93.85133346751367,29.255626420191383
Malabuyoc,PHL.25.30_1,Cebu,79.3771631552749,0,0,0,FALSE,FALSE,NA,190.49244689941406,17908.77734375,0.06007041037082672,0.10778686476727849,0.0018357117919921874,37.31946356678875,4.532219224753478
Mandaue City,PHL.25.31_1,Cebu,31.09456443280328,0,0,0,FALSE,FALSE,NA,9327.80859375,343918.625,22.978336334228516,21.665688507261684,0.24379590625,6.074373206499268,0.8564167151726143
Medellin,PHL.25.32_1,Cebu,75.93202579675153,0,0,0,FALSE,FALSE,NA,679.51885986328125,61334.9375,0.3833827078342438,0.36216455258280994,0.01484912109375,65.11085546014657,2.5743678419106755
Minglanilla,PHL.25.33_1,Cebu,51.90925119614294,0,0,0,FALSE,FALSE,NA,2213.395263671875,136250.90625,1.815136432647705,0.5332267108522715,0.0334646015625,22.49053242246332,5.400068075477278
Moalboal,PHL.25.34_1,Cebu,81.27929999284848,0,0,0,FALSE,FALSE,NA,251.58055114746094,24235.439453125,0.18367496132850647,0.1376609995955225,0.0091249599609375,54.4966338828382,3.0748950287016785
Naga City,PHL.25.35_1,Cebu,99.04170531029081,1,1,86.1618,TRUE,FALSE,1997,977.52398681640625,114803.0234375,1.5142585039138794,0.5730280904690048,0.01954559765625,28.81782118966235,0.186743130100238
Oslob,PHL.25.36_1,Cebu,127.64275896564494,0,0,0,FALSE,FALSE,NA,217.81776428222656,32915.51171875,0.05904355272650719,0.11692620620696746,0.002661787353515625,25.099925830685514,3.723455537860304
Pilar,PHL.25.37_1,Cebu,34.873125239912994,0,0,0,FALSE,FALSE,NA,168.22781372070312,6957.8349609375,0.005558172706514597,0.054825361551660914,0.00751900244140625,32.06891902245597,11.500398425557014
Pinamungahan,PHL.25.38_1,Cebu,109.28266686689854,0,0,0,FALSE,FALSE,NA,508.3521728515625,65890.921875,0.24585627019405365,0.12784889890287568,0.0045795771484375,39.732817356507844,3.934708355884916
Poro,PHL.25.39_1,Cebu,63.078418650485574,0,0,0,FALSE,FALSE,NA,359.5845947265625,26898.001953125,0.055098336189985275,0.06907373814367147,0.0064805732421875,45.21772411132786,4.7461136401449915
Ronda,PHL.25.40_1,Cebu,42.579985431313226,0,0,0,FALSE,FALSE,NA,427.8797912597656,21597.193359375,0.07573532313108444,0.16347550731448743,0.00443182763671875,59.060542102448025,0.31603541046520395
Samboan,PHL.25.41_1,Cebu,58.6879829236534,0,0,0,FALSE,FALSE,NA,268.91571044921875,18684.732421875,0.10635363310575485,0.1605820461187116,0.003225441162109375,19.788853650180933,2.7826507804559544
San Fernando,PHL.25.42_1,Cebu,76.66466293933584,0,0,0,FALSE,FALSE,NA,793.609130859375,72138.0546875,0.6919673681259155,0.25164401599476915,0.0134931591796875,36.38467234737453,4.286000269416508
San Francisco,PHL.25.43_1,Cebu,93.00022256511234,0,0,0,FALSE,FALSE,NA,418.2444763183594,46131.58203125,0.04392072185873985,0.0725624678245502,0.008319099609375,52.346396416672775,0.29395422453208386
San Remigio,PHL.25.44_1,Cebu,97.42662293778831,0,0,0,FALSE,FALSE,NA,443.2332458496094,51309.12109375,0.1412021964788437,0.09026769355680064,0.011775384765625,69.44107430286162,0.5327400395418997
Santa Fe,PHL.25.45_1,Cebu,32.32244658900514,0,0,0,FALSE,FALSE,NA,517.77947998046875,19904.810546875,0.3246634304523468,0.17742085904778657,0.021805177734375,83.51738046734883,19.961020979042605
Santander,PHL.25.46_1,Cebu,32.001893137986734,0,0,0,FALSE,FALSE,NA,413.87109375,15677.537109375,0.20913217961788177,0.1856917596458641,0.0106088603515625,12.273548679485856,2.682164766839657
Sibonga,PHL.25.47_1,Cebu,121.23048965732363,0,0,0,FALSE,FALSE,NA,350.1766662597656,50317.7109375,0.13574190437793732,0.1837816625072397,0.0069042568359375,54.03632892170081,0.4936522115247443
Sogod,PHL.25.48_1,Cebu,75.33477038949643,0,0,0,FALSE,FALSE,NA,376.3786315917969,33663.7421875,0.14360323548316956,0.07589527683038293,0.00418897119140625,50.636744230927874,2.808600537155461
Tabogon,PHL.25.49_1,Cebu,91.77706760307463,0,0,0,FALSE,FALSE,NA,313.0969543457031,34133.14453125,0.08218225836753845,0.13327910308220464,0.00625160888671875,63.357629758868526,3.7463541391225523
Tabuelan,PHL.25.50_1,Cebu,86.1963883693695,0,0,0,FALSE,FALSE,NA,214.8814239501953,21998.619140625,0.06102358549833298,0.06987597204549348,0.003043281005859375,59.966211520163945,2.5328230664184086
Talisay City,PHL.25.51_1,Cebu,49.0471652383963,0,0,0,FALSE,FALSE,NA,4767.00927734375,277236.09375,7.970229148864746,3.437414649148684,0.0878833125,17.718943390115925,2.476131470275615
Toledo City,PHL.25.52_1,Cebu,214.65540093894558,0,0,0,FALSE,FALSE,NA,614.4796142578125,156471.90625,1.4231140613555908,0.48640947925865935,0.0087700537109375,32.32674289059598,2.319687824075673
Tuburan,PHL.25.53_1,Cebu,243.49147659959866,0,0,0,FALSE,FALSE,NA,250.96343994140625,72551.546875,0.041394200176000595,0.09561374070424902,0.0015262474365234375,46.62682705023379,4.58658123663331
Tudela,PHL.25.54_1,Cebu,37.05369688150767,0,0,0,FALSE,FALSE,NA,121.55007934570312,5340.27783203125,0.021189257502555847,0.07716376432967875,0.006874275390625,44.94137480582618,2.9159765198466547
Compostela,PHL.26.1_1,Compostela Valley,263.63691845587056,0,0,0,FALSE,FALSE,NA,444.8985900878906,137339.953125,0.0548345223069191,0.08936156084538087,0.0071831201171875,59.626815698114214,0.5258610241257301
Laak,PHL.26.2_1,Compostela Valley,762.607770613443,0,0,0,FALSE,FALSE,NA,97.34296417236328,87046.578125,0.0065270415507256985,0.07768427814998008,0.001459190185546875,67.06974583254139,0.8820410784525896
Mabini,PHL.26.3_1,Compostela Valley,272.850300830557,0,0,0,FALSE,FALSE,NA,131.59909057617188,42032.29296875,0.08489345759153366,0.09006776010964934,0.00222251416015625,40.71333070672828,10.94836593450738
Maco,PHL.26.4_1,Compostela Valley,251.9272345042423,0,0,0,FALSE,FALSE,NA,267.1647644042969,78811.3515625,0.11560961604118347,0.11213307609730891,0.003156263916015625,44.55881351998565,6.901544848952758
Maragusan,PHL.26.5_1,Compostela Valley,343.1442022427642,0,0,0,FALSE,FALSE,NA,175.22080993652344,70342.7421875,0.0482553206384182,0.10767764359607045,0.003916448974609375,45.34834406754496,2.4428753477832252
Mawab,PHL.26.6_1,Compostela Valley,137.3995309764992,0,0,0,FALSE,FALSE,NA,247.5269317626953,39830.9921875,0.04945294186472893,0.09005049471742133,0.00450734716796875,53.191094830019566,1.9878691942299223
Monkayo,PHL.26.7_1,Compostela Valley,662.5587258181475,0,0,0,FALSE,FALSE,NA,140.23541259765625,108864.53125,0.024532422423362732,0.06904658542413626,0.002301546142578125,47.56148904003966,0.9256543767166027
Montevista,PHL.26.8_1,Compostela Valley,172.45342257659175,0,0,0,FALSE,FALSE,NA,283.7362060546875,57325.8125,0.06343521922826767,0.06470926622479573,0.003892465576171875,66.04629057456826,1.3930805171748126
Nabunturan,PHL.26.9_1,Compostela Valley,244.89873143193245,0,0,0,FALSE,FALSE,NA,329.9750671386719,94629.375,0.07866915315389633,0.07587594051007157,0.00666714501953125,61.736177606282524,1.461726525882278
New Bataan,PHL.26.10_1,Compostela Valley,583.051042270628,0,0,0,FALSE,FALSE,NA,82.9569091796875,56606.71875,0.01581919938325882,0.07902583206820984,0.001818923583984375,64.26670412857473,7.277427544372399
Pantukan,PHL.26.11_1,Compostela Valley,584.5964575331972,0,0,0,FALSE,FALSE,NA,164.61659240722656,112596.125,0.03114417754113674,0.07762451971657719,0.001959472412109375,38.818612415832455,13.364290436781424
Asuncion,PHL.27.1_1,Davao del Norte,245.91859976770365,0,0,0,FALSE,FALSE,NA,273.5449523925781,78839.2265625,0.02002478390932083,0.10532019125559931,0.00480550341796875,62.450860751605724,5.937736748177926
Braulio E. Dujali,PHL.27.2_1,Davao del Norte,119.84328360432895,0,0,0,FALSE,FALSE,NA,303.5013732910156,42626.234375,0.20717966556549072,0.1171697116892355,0.0087737646484375,35.07475743664859,3.9685817092306794
Carmen,PHL.27.3_1,Davao del Norte,151.8269333967235,0,0,0,FALSE,FALSE,NA,626.67315673828125,111478.1171875,0.5619761347770691,0.15943874435660257,0.01324969921875,28.73695660662359,2.503655161779729
Kapalong,PHL.27.4_1,Davao del Norte,877.7053798215671,0,0,0,FALSE,FALSE,NA,91.52500915527344,94244.109375,0.029911164194345474,0.09096367020105897,0.002114232177734375,78.66696138719465,19.284854428676027
New Corella,PHL.27.5_1,Davao del Norte,263.7450463889406,0,0,0,FALSE,FALSE,NA,222.0064239501953,68606.3671875,0.028587928041815758,0.061097118729656695,0.00481832470703125,57.70695280978457,9.03890164486729
Panabo City,PHL.27.6_1,Davao del Norte,303.20574867769676,0,0,0,FALSE,FALSE,NA,682.43646240234375,242488.609375,0.7561211585998535,0.10519214691963234,0.0130385693359375,23.9619280958982,3.8436537283003136
Samal City,PHL.27.7_1,Davao del Norte,283.32481278695815,0,0,0,FALSE,FALSE,NA,297.63775634765625,98720.625,0.35203316807746887,0.20069372660755638,0.00721179150390625,12.995138221998126,0.714495702922845
San Isidro,PHL.27.8_1,Davao del Norte,210.77119452796987,0,0,0,FALSE,FALSE,NA,118.99060821533203,29411.638671875,0.011602038517594337,0.06820336383021376,0.00228241259765625,70.40710118917488,12.026862078815489
Santo Tomas,PHL.27.9_1,Davao del Norte,269.4846189205472,0,0,0,FALSE,FALSE,NA,500.3171691894531,158054.328125,0.3680940270423889,0.1251803315378694,0.0109526494140625,42.92055330814444,0.8889272985204414
Tagum City,PHL.27.10_1,Davao del Norte,182.5957605596877,0,0,0,FALSE,FALSE,NA,1614.3538818359375,345311.65625,1.213060736656189,0.47459399577639594,0.03910919140625,38.289676771364725,0.07558471992266648
Talaingod,PHL.27.11_1,Davao del Norte,602.4332889471034,0,0,0,FALSE,FALSE,NA,86.12324523925781,60863.32421875,0.0010650786571204662,0.08750217137908084,4.023869323730469e-4,60.996817320166656,1.4812211857291209
Bansalan,PHL.28.1_1,Davao del Sur,136.8085710593486,0,0,0,FALSE,FALSE,NA,405.51922607421875,65010.48046875,0.09165630489587784,0.13728266748041168,0.0085312880859375,33.39728031370858,4.489929400232006
Davao City,PHL.28.2_1,Davao del Sur,2235.6348346954665,1,1,57.26,TRUE,FALSE,2004,615.47772216796875,1612969.875,1.3967375755310059,0.11561712963321616,0.0155743896484375,29.359777204446445,1.6368219209290642
Digos City,PHL.28.3_1,Davao del Sur,227.7817735047274,0,0,0,FALSE,FALSE,NA,605.0130615234375,161446.015625,0.6572762727737427,0.20754223654087414,0.020337029296875,43.23825024740695,6.543458136132963
